household_id,camp_name,start_date,water_lppd,toilets
10325198,Gendrassa,9/30/2019,14,19
10325201,Kaya,9/30/2019,16,38
5819470,Pamir,9/30/2019,18,39
10325500,Yusuf Batil,9/30/2019,11,26
5819528,Abu Jubaiha Town,9/30/2019,0,41
5819475,Abunowara,9/30/2019,0,NA
5818224,Al Amira,9/30/2019,NA,NA
6127320,Al Jameya,9/30/2019,16,89
5814822,Al Kashafa,9/30/2019,7,20
6123981,Al Redis 1,9/30/2019,13,18
6124613,Al Redis 2,9/30/2019,12,9
6125038,Alagaya,9/30/2019,8,NA
6125392,Dabat Bosin,9/30/2019,35,NA
5818577,Dar Batti,9/30/2019,1,23
6044180,El Fardus,9/30/2019,24,51
4382231,El Radom,9/30/2019,13,NA
5819283,Gedied,9/30/2019,0,38
5819465,Gurayd,9/30/2019,0,39
6123773,Jouri,9/30/2019,8,20
6126357,Khor Alwarel,9/30/2019,5,NA
5819466,Sirajiya,9/30/2019,0,20
5819473,Um Hashima,9/30/2019,0,NA
6125599,Um Sangour,9/30/2019,12,14
10854314,Mtendeli,9/30/2019,25,41
10626930,Nduta,9/30/2019,26,45
8989029,Nyarugusu Burundian,9/30/2019,19,60
8989035,Nyarugusu Congolese,9/30/2019,25,75
6007598,Imvepi,9/30/2019,18,69
5467344,Nakivale,9/30/2019,17,77
5467345,Oruchinga,9/30/2019,22,71
6002394,Rhino Camp,9/30/2019,22,44
8490553,Mantapala,9/30/2019,22,59
5409752,Tongogara,9/30/2019,NA,NA
7235710,Auserd,9/2/2019,16,94
7239100,Dakhla,9/2/2019,42,98
7239208,Smara,9/2/2019,20,87
3523470,Camp 3,9/2/2019,NA,NA
15488392,Borgop,9/2/2019,15,NA
15484524,Gado,9/2/2019,16,1
15491191,Lolo,9/2/2019,16,1
15552430,Mbile,9/2/2019,10,1
7923760,Minawao,9/2/2019,17,15
15491049,Ngam,9/2/2019,15,NA
15760528,Ngarisingo,9/2/2019,17,NA
15552650,Timangolo,9/2/2019,10,35
9065486,Amboko,9/2/2019,25,68
9065786,Amnabak,9/2/2019,12,31
9066187,Beakoro,9/2/2019,60,25
9066701,Bekan,9/2/2019,10,10
9066950,Bekourou,9/2/2019,16,16
9067151,Belom,9/2/2019,29,61
9067186,Bredjing,9/2/2019,14,41
9067243,Dar Es Salam,9/2/2019,30,15
9644052,Dembo,9/2/2019,15,11
9644103,Diba,9/2/2019,12,20
9644129,Dilingala,9/2/2019,15,10
9644155,Djabal,9/2/2019,20,47
9644206,Doholo,9/2/2019,28,59
9644258,Dosseye,9/2/2019,30,67
9644310,Farchana,9/2/2019,13,57
9644337,Gaga,9/2/2019,14,58
9644413,Gon,9/2/2019,12,5
9644439,Gondje,9/2/2019,33,61
9644801,Kounoungou,9/2/2019,15,35
9644802,Mile,9/2/2019,14,28
9644804,Moyo,9/2/2019,42,69
9644805,Oure Cassoni,9/2/2019,18,46
9644806,Silambi,9/2/2019,26,28
9644807,Touloum,9/2/2019,15,32
9644808,Treguine,9/2/2019,13,62
9644809,Vom,9/2/2019,19,37
12514967,Maicao,9/2/2019,17,NA
6155721,Bili,9/2/2019,7,62
6331533,Biringi (Aru),9/2/2019,12,20
6155304,Boyabu,9/2/2019,20,13
6155305,Inke,9/2/2019,17,14
6331530,Kaka (Dungu),9/2/2019,21,12
6157628,Lusenda,9/2/2019,20,26
6267935,Meri (Aba),9/2/2019,NA,NA
6155931,Mole,9/2/2019,NA,NA
6158669,Mulongwe (Baraka),9/2/2019,NA,NA
7799975,Nambili (Doruma),9/2/2019,18,23
15027507,Ali Adde,9/2/2019,10,35
4876132,Adi Harush,9/2/2019,11,56
4876127,Aysaita,9/2/2019,20,48
8566490,Bambasi,9/2/2019,15,82
4876126,Berhale,9/2/2019,12,37
4276716,Bokolmanyo,9/2/2019,16,8
4276866,Buramino,9/2/2019,13,11
4276715,Dollo Ado Transit Centre,9/2/2019,11,NA
4285819,Fugnido,9/2/2019,19,43
4285818,Fugnido 2,9/2/2019,20,41
4276865,Hilaweyn,9/2/2019,13,10
4285804,Jewi,9/2/2019,16,54
4276864,Kobe,9/2/2019,19,19
4285803,Kule,9/2/2019,13,39
4876131,Mai Aini,9/2/2019,14,64
4276863,Melkadida,9/2/2019,22,22
4285842,Nguenyyiel,9/2/2019,10,30
4598214,Okugo,9/2/2019,21,19
8563773,Sherkole,9/2/2019,18,58
4876130,Shimelba,9/2/2019,15,60
4285820,Tierkidi,9/2/2019,9,29
8563824,Tongo,9/2/2019,17,59
8568917,Tsore Camp (Assosa),9/2/2019,19,74
17699282,Fetentaa,9/2/2019,20,2
10279104,Arbat,9/2/2019,132,88
6044328,Basirma,9/2/2019,121,100
4273042,Kawergosk,9/2/2019,115,100
5817815,Qushtapa,9/2/2019,109,100
3462066,Za'atri,9/2/2019,58,100
5070425,Dagahaley,9/2/2019,28,77
5070423,Hagadera,9/2/2019,26,86
5070424,Ifo,9/2/2019,31,74
4277613,Dzaleka,9/2/2019,6,39
4484622,Osire,9/2/2019,33,NA
10324056,Abala,9/2/2019,13,NA
15036917,Tabareybarey,9/2/2019,15,NA
6056264,Gamboma,9/2/2019,21,NA
8482686,Gihembe,9/2/2019,19,NA
8065640,Kiziba,9/2/2019,21,NA
10408141,Mahama,9/2/2019,19,NA
8483496,Nyabiheke,9/2/2019,16,NA
4874222,Al Jameya,9/2/2019,21,89
4870410,Al Kashafa,9/2/2019,9,20
4870412,Al Redis 1,9/2/2019,17,18
4870413,Al Redis 2,9/2/2019,15,9
4870415,Alagaya,9/2/2019,10,NA
4874219,Dabat Bosin,9/2/2019,22,NA
6044184,El Fardus,9/2/2019,21,51
5258131,Gedarif,9/2/2019,NA,NA
4795990,Jouri,9/2/2019,11,20
4874221,Khor Alwarel,9/2/2019,9,NA
4874220,Um Sangour,9/2/2019,13,14
8127203,Mtendeli,9/2/2019,26,41
8127206,Nduta,9/2/2019,23,44
5258129,Nyarugusu Burundian,9/2/2019,19,54
5258130,Nyarugusu Congolese,9/2/2019,26,74
4869383,Imvepi,9/2/2019,24,72
5073056,Kyangwali,9/2/2019,10,50
4923653,Nakivale,9/2/2019,18,73
4933349,Oruchinga,9/2/2019,21,46
4869384,Rhino Camp,9/2/2019,25,43
4188853,Rwamwanja,9/2/2019,12,60
4822667,Mantapala,9/2/2019,22,56
5446523,Tongogara,9/2/2019,6,NA
3523339,Auserd,7/29/2019,7,94
7235711,Boujdour,7/29/2019,25,94
3523468,Dakhla,7/29/2019,42,98
3523460,Layounne,7/29/2019,13,88
3430911,Smara,7/29/2019,19,87
3155172,Lovua settlement,7/29/2019,12,82
15488391,Borgop,7/29/2019,15,NA
15484109,Gado,7/29/2019,15,1
15491190,Lolo,7/29/2019,16,1
15552342,Mbile,7/29/2019,10,1
3428597,Minawao,7/29/2019,14,15
15491004,Ngam,7/29/2019,13,NA
15760527,Ngarisingo,7/29/2019,17,NA
15552649,Timangolo,7/29/2019,10,36
3303528,Amboko,7/29/2019,25,68
3303529,Amnabak,7/29/2019,12,23
3308430,Beakoro,7/29/2019,10,25
3308428,Bekan,7/29/2019,10,10
3304286,Bekourou,7/29/2019,16,16
3303545,Belom,7/29/2019,29,61
3303530,Bredjing,7/29/2019,14,41
3303527,Dar Es Salam,7/29/2019,30,15
3304284,Dembo,7/29/2019,15,11
3308426,Diba,7/29/2019,12,20
3308425,Dilingala,7/29/2019,15,10
3303531,Djabal,7/29/2019,20,47
3303526,Doholo,7/29/2019,28,59
3303532,Dosseye,7/29/2019,30,67
3303533,Farchana,7/29/2019,13,57
3303535,Gaga,7/29/2019,14,58
3304287,Gon,7/29/2019,12,5
3303536,Gondje,7/29/2019,33,61
3303537,Goz Amer,7/29/2019,18,51
3303538,Iridimi,7/29/2019,14,35
3303524,Kerfi,7/29/2019,40,67
3303539,Kounoungou,7/29/2019,15,35
3303540,Mile,7/29/2019,14,28
3303544,Moyo,7/29/2019,42,69
3303541,Oure Cassoni,7/29/2019,18,46
3304285,Silambi,7/29/2019,0,28
3303542,Touloum,7/29/2019,15,32
3303543,Treguine,7/29/2019,13,62
3308427,Vom,7/29/2019,19,37
4052532,Maicao,7/29/2019,17,NA
4594464,Bili,7/29/2019,NA,NA
6331532,Biringi (Aru),7/29/2019,12,20
4594461,Boyabu,7/29/2019,20,13
4594462,Inke,7/29/2019,17,14
6331529,Kaka (Dungu),7/29/2019,21,12
6157627,Lusenda,7/29/2019,20,26
6264248,Meri (Aba),7/29/2019,13,16
4594463,Mole,7/29/2019,14,14
6158668,Mulongwe (Baraka),7/29/2019,21,52
7799974,Nambili (Doruma),7/29/2019,18,23
15027506,Ali Adde,7/29/2019,10,35
3794417,Adi Harush,7/29/2019,15,56
3428945,Aysaita,7/29/2019,16,45
4794804,Bambasi,7/29/2019,14,83
3428941,Berhale,7/29/2019,12,37
3375189,Bokolmanyo,7/29/2019,16,12
3375193,Buramino,7/29/2019,15,11
3375188,Dollo Ado Transit Centre,7/29/2019,18,NA
3301329,Fugnido,7/29/2019,20,43
3301325,Fugnido 2,7/29/2019,20,41
3375192,Hilaweyn,7/29/2019,17,10
3301328,Jewi,7/29/2019,17,54
3272122,Kebribeyah,7/29/2019,14,49
3375191,Kobe,7/29/2019,20,19
3301327,Kule,7/29/2019,16,39
3792660,Mai Aini,7/29/2019,12,64
3375190,Melkadida,7/29/2019,21,22
3301330,Nguenyyiel,7/29/2019,NA,NA
3301331,Okugo,7/29/2019,21,19
4794796,Sherkole,7/29/2019,23,66
3792659,Shimelba,7/29/2019,20,60
3301333,Tierkidi,7/29/2019,12,29
4795185,Tongo,7/29/2019,19,65
4795326,Tsore Camp (Assosa),7/29/2019,21,75
17701002,Fetentaa,7/29/2019,20,2
3944021,Arbat,7/29/2019,128,88
3428217,Basirma,7/29/2019,127,100
3545829,Kawergosk,7/29/2019,97,100
3632555,Qushtapa,7/29/2019,94,100
3483827,Azraq,7/29/2019,62,NA
3071811,Dagahaley,7/29/2019,NA,NA
5070415,Hagadera,7/29/2019,26,87
5070421,Ifo,7/29/2019,30,74
4277602,Dzaleka,7/29/2019,6,41
10323284,Abala,7/29/2019,13,NA
13372391,Tabareybarey,7/29/2019,16,NA
6056243,Gamboma,7/29/2019,17,NA
3342469,Ajoung Thok,7/29/2019,22,64
3342470,Pamir,7/29/2019,16,33
4053151,Yusuf Batil,7/29/2019,26,37
4162796,Abu Jubaiha Town,7/29/2019,0,NA
4162795,Abunowara,7/29/2019,0,NA
4079653,Al Amira,7/29/2019,NA,NA
4877725,Al Jameya,7/29/2019,24,89
4877754,Al Kashafa,7/29/2019,12,20
4877785,Al Redis 1,7/29/2019,14,18
6593847,Al Redis 2,7/29/2019,13,9
4877722,Alagaya,7/29/2019,12,NA
4877721,Dabat Bosin,7/29/2019,25,NA
3832503,Dar Batti,7/29/2019,0,NA
4088478,"Elleri West7 (Dar Batti, El Gokhop and Um Kawarow)",7/29/2019,23,NA
4163369,Gedied,7/29/2019,0,38
4163402,Gurayd,7/29/2019,0,39
4877778,Jouri,7/29/2019,15,20
4877723,Khor Alwarel,7/29/2019,8,NA
3832502,Mukjar,7/29/2019,NA,NA
4162794,Sirajiya,7/29/2019,0,NA
8127113,Mtendeli,7/29/2019,25,41
8127115,Nduta,7/29/2019,23,44
5258127,Nyarugusu Burundian,7/29/2019,20,52
5258128,Nyarugusu Congolese,7/29/2019,24,79
3935523,Adjumani,7/29/2019,15,73
3523333,Imvepi,7/29/2019,5,71
3300727,Kyaka II,7/29/2019,8,NA
3300755,Nakivale,7/29/2019,18,76
3300791,Oruchinga,7/29/2019,21,76
3712618,Rhino Camp,7/29/2019,26,43
3427617,Kala,7/29/2019,NA,NA
3454820,Mantapala,7/29/2019,22,56
3523338,Auserd,7/1/2019,16,94
3523311,Boujdour,7/1/2019,23,94
3523467,Dakhla,7/1/2019,35,98
3523459,Layounne,7/1/2019,13,88
3430910,Smara,7/1/2019,20,87
2967854,Kutupalong,7/1/2019,25,100
3069291,Nayapara,7/1/2019,27,NA
3149816,Bwagiriza,7/1/2019,20,28
3149818,Gasorgwe,7/1/2019,20,NA
3149817,Kavumu,7/1/2019,9,28
3149820,Musasa,7/1/2019,14,NA
15488386,Borgop,7/1/2019,15,NA
15484108,Gado,7/1/2019,14,1
15491189,Lolo,7/1/2019,14,1
15552341,Mbile,7/1/2019,10,1
3260974,Minawao,7/1/2019,14,15
15490959,Ngam,7/1/2019,15,NA
15760526,Ngarisingo,7/1/2019,17,NA
15552648,Timangolo,7/1/2019,10,38
4052529,Maicao,7/1/2019,17,NA
6331531,Biringi (Aru),7/1/2019,13,24
6331528,Kaka (Dungu),7/1/2019,21,12
6262932,Meri (Aba),7/1/2019,13,16
4188911,Mole,7/1/2019,19,14
6157629,Mulongwe (Baraka),7/1/2019,21,52
7799973,Nambili (Doruma),7/1/2019,18,23
15027505,Ali Adde,7/1/2019,11,35
3109413,Adi Harush,7/1/2019,10,56
3109422,Aysaita,7/1/2019,17,43
4790495,Bambasi,7/1/2019,18,78
3109420,Berhale,7/1/2019,11,37
3116828,Bokolmanyo,7/1/2019,15,12
3116907,Buramino,7/1/2019,15,11
3116827,Dollo Ado Transit Centre,7/1/2019,6,NA
3068148,Fugnido,7/1/2019,19,43
3068146,Fugnido 2,7/1/2019,19,41
3116906,Hilaweyn,7/1/2019,17,10
3068143,Jewi,7/1/2019,17,55
3116905,Kobe,7/1/2019,20,19
3068142,Kule,7/1/2019,15,39
3109417,Mai Aini,7/1/2019,11,64
3116904,Melkadida,7/1/2019,20,22
3067812,Nguenyyiel,7/1/2019,11,30
3068139,Okugo,7/1/2019,21,20
4186936,Sherkole,7/1/2019,18,60
3109418,Shimelba,7/1/2019,24,60
3068152,Tierkidi,7/1/2019,14,29
4789840,Tongo,7/1/2019,18,59
4794794,Tsore Camp (Assosa),7/1/2019,20,68
17704302,Fetentaa,7/1/2019,20,2
3260911,Basirma,7/1/2019,122,100
3192688,Kawergosk,7/1/2019,124,100
3257444,Qushtapa,7/1/2019,109,100
3071836,Dagahaley,7/1/2019,27,77
3073906,Hagadera,7/1/2019,22,87
3073908,Ifo,7/1/2019,32,74
3117196,Dzaleka,7/1/2019,7,43
2362411,Beldangi,7/1/2019,32,NA
10321042,Abala,7/1/2019,15,NA
15036916,Tabareybarey,7/1/2019,15,NA
3349978,Adagom,7/1/2019,0,NA
6056242,Gamboma,7/1/2019,14,NA
3095057,Gihembe,7/1/2019,18,NA
3094850,Kigeme,7/1/2019,12,NA
3094841,Kiziba,7/1/2019,20,NA
3095051,Mahama,7/1/2019,19,NA
3094960,Mugombwa,7/1/2019,20,NA
3094845,Nyabiheke,7/1/2019,16,NA
3272103,Ajoung Thok,7/1/2019,24,63
3272102,Pamir,7/1/2019,17,30
6619120,Al Kashafa,7/1/2019,8,NA
6619132,Al Redis 1,7/1/2019,12,18
6619136,Al Redis 2,7/1/2019,14,9
6619125,Jouri,7/1/2019,7,13
6619068,Um Sangour,7/1/2019,10,15
8119764,Mtendeli,7/1/2019,27,41
8119812,Nduta,7/1/2019,22,44
5257752,Nyarugusu Burundian,7/1/2019,20,47
5258126,Nyarugusu Congolese,7/1/2019,23,67
2820602,Adjumani,7/1/2019,NA,NA
3081875,Imvepi,7/1/2019,20,72
3300728,Kyaka II,7/1/2019,8,NA
3040779,Nakivale,7/1/2019,18,76
3040925,Oruchinga,7/1/2019,24,68
3292560,Palorinya,7/1/2019,NA,NA
3082798,Rhino Camp,7/1/2019,20,42
4188856,Rwamwanja,7/1/2019,12,59
3523337,Auserd,6/3/2019,7,94
3523310,Boujdour,6/3/2019,24,94
3523466,Dakhla,6/3/2019,43,98
3523458,Layounne,6/3/2019,15,88
3430909,Smara,6/3/2019,20,87
15488385,Borgop,6/3/2019,14,NA
15484103,Gado,6/3/2019,14,1
15491188,Lolo,6/3/2019,15,NA
3264671,Minawao,6/3/2019,NA,NA
15490958,Ngam,6/3/2019,15,NA
15760525,Ngarisingo,6/3/2019,17,NA
15552647,Timangolo,6/3/2019,10,38
4052528,Maicao,6/3/2019,17,NA
4190667,Bili,6/3/2019,5,69
4277650,Biringi (Aru),6/3/2019,14,14
4188908,Boyabu,6/3/2019,19,13
4188861,Inke,6/3/2019,17,12
4277599,Kaka (Dungu),6/3/2019,37,22
3145062,Lusenda,6/3/2019,20,26
4190672,Meri (Aba),6/3/2019,13,16
3117192,Mole,6/3/2019,NA,NA
3145064,Mulongwe (Baraka),6/3/2019,12,46
4277609,Nambili (Doruma),6/3/2019,18,23
15027366,Ali Adde,6/3/2019,13,35
2543399,Adi Harush,6/3/2019,13,56
2536325,Awbarre,6/3/2019,NA,NA
3079392,Aysaita,6/3/2019,35,42
2541821,Bambasi,6/3/2019,15,77
3079391,Berhale,6/3/2019,8,37
2556596,Bokolmanyo,6/3/2019,17,12
2558697,Buramino,6/3/2019,13,11
2559796,Dollo Ado Transit Centre,6/3/2019,25,NA
2599168,Fugnido,6/3/2019,19,43
2599199,Fugnido 2,6/3/2019,20,41
2558692,Hilaweyn,6/3/2019,17,10
2599165,Jewi,6/3/2019,18,57
2524752,Kebribeyah,6/3/2019,12,91
2558357,Kobe,6/3/2019,19,19
2599163,Kule,6/3/2019,18,39
2543398,Mai Aini,6/3/2019,14,64
2557593,Melkadida,6/3/2019,20,22
2599170,Nguenyyiel,6/3/2019,11,29
2599189,Okugo,6/3/2019,20,12
2536326,Sheder,6/3/2019,6,39
2541816,Sherkole,6/3/2019,20,53
2543396,Shimelba,6/3/2019,17,67
2599172,Tierkidi,6/3/2019,12,36
2541818,Tongo,6/3/2019,18,53
2541822,Tsore Camp (Assosa),6/3/2019,20,67
2360515,Arbat,6/3/2019,124,NA
3258371,Basirma,6/3/2019,113,100
3192685,Kawergosk,6/3/2019,119,100
3159704,Qushtapa,6/3/2019,110,100
2832382,Dagahaley,6/3/2019,NA,NA
3073913,Hagadera,6/3/2019,23,87
3073932,Ifo,6/3/2019,29,74
2558351,Dzaleka,6/3/2019,7,45
6276781,Osire,6/3/2019,19,NA
10321037,Abala,6/3/2019,17,NA
13372287,Tabareybarey,6/3/2019,21,NA
3349977,Adagom,6/3/2019,0,NA
2876579,Gamboma,6/3/2019,14,NA
3095056,Gihembe,6/3/2019,20,NA
3094853,Kigeme,6/3/2019,12,NA
3094844,Kiziba,6/3/2019,20,NA
3095050,Mahama,6/3/2019,19,NA
3094962,Mugombwa,6/3/2019,20,NA
3094847,Nyabiheke,6/3/2019,16,NA
2371301,Ajoung Thok,6/3/2019,25,100
2601894,Doro,6/3/2019,21,28
2561362,Gendrassa,6/3/2019,21,56
2561364,Kaya,6/3/2019,33,35
3272098,Pamir,6/3/2019,17,30
2561310,Yusuf Batil,6/3/2019,26,37
8108165,Mtendeli,6/3/2019,26,41
8114611,Nduta,6/3/2019,21,44
5257564,Nyarugusu Burundian,6/3/2019,21,64
5257751,Nyarugusu Congolese,6/3/2019,21,54
2820601,Adjumani,6/3/2019,NA,NA
2367825,Kyaka II,6/3/2019,8,NA
2385046,Nakivale,6/3/2019,17,76
2500026,Oruchinga,6/3/2019,22,68
2845364,Palorinya,6/3/2019,8,51
4188858,Rwamwanja,6/3/2019,12,60
2569486,Tongogara,6/3/2019,11,NA
3523336,Auserd,4/29/2019,17,94
3523309,Boujdour,4/29/2019,23,94
3523465,Dakhla,4/29/2019,37,98
3523457,Layounne,4/29/2019,12,88
3430908,Smara,4/29/2019,10,87
15488374,Borgop,4/29/2019,14,NA
15484102,Gado,4/29/2019,13,1
15491187,Lolo,4/29/2019,15,NA
15552340,Mbile,4/29/2019,10,NA
3270162,Minawao,4/29/2019,10,14
15490821,Ngam,4/29/2019,15,NA
15760524,Ngarisingo,4/29/2019,16,NA
15552646,Timangolo,4/29/2019,9,38
4052527,Maicao,4/29/2019,14,NA
4190666,Bili,4/29/2019,6,69
4277649,Biringi (Aru),4/29/2019,15,19
4188907,Boyabu,4/29/2019,19,13
4188852,Inke,4/29/2019,13,12
4277598,Kaka (Dungu),4/29/2019,35,22
3114916,Lusenda,4/29/2019,21,26
4190671,Meri (Aba),4/29/2019,14,14
4188909,Mole,4/29/2019,13,14
3145063,Mulongwe (Baraka),4/29/2019,13,47
4277608,Nambili (Doruma),4/29/2019,18,23
14443404,Ali Adde,4/29/2019,11,35
2543389,Adi Harush,4/29/2019,15,56
2536340,Awbarre,4/29/2019,20,11
3079388,Aysaita,4/29/2019,17,40
2541812,Bambasi,4/29/2019,15,77
3079386,Berhale,4/29/2019,8,37
2556597,Bokolmanyo,4/29/2019,17,12
2558696,Buramino,4/29/2019,13,11
2559795,Dollo Ado Transit Centre,4/29/2019,18,NA
2304745,Fugnido,4/29/2019,19,43
2304747,Fugnido 2,4/29/2019,20,41
2558691,Hilaweyn,4/29/2019,17,10
2295189,Jewi,4/29/2019,18,57
2558356,Kobe,4/29/2019,17,19
2295187,Kule,4/29/2019,NA,NA
2543388,Mai Aini,4/29/2019,16,64
2557500,Melkadida,4/29/2019,21,22
2295191,Nguenyyiel,4/29/2019,10,29
2295193,Okugo,4/29/2019,20,12
2536511,Sheder,4/29/2019,20,39
2541809,Sherkole,4/29/2019,23,53
2543387,Shimelba,4/29/2019,20,67
2295196,Tierkidi,4/29/2019,11,36
2541810,Tongo,4/29/2019,16,53
2541813,Tsore Camp (Assosa),4/29/2019,21,67
2399675,Arbat,4/29/2019,110,NA
2825586,Basirma,4/29/2019,90,100
2602183,Kawergosk,4/29/2019,93,100
2825483,Qushtapa,4/29/2019,75,100
1624677,Dagahaley,4/29/2019,NA,NA
1624678,Hagadera,4/29/2019,NA,NA
3074064,Ifo,4/29/2019,33,73
1679275,Dzaleka,4/29/2019,7,46
1624676,Beldangi,4/29/2019,NA,NA
10320891,Abala,4/29/2019,17,NA
13371380,Tabareybarey,4/29/2019,16,NA
3095055,Gihembe,4/29/2019,19,NA
3094985,Mahama,4/29/2019,20,NA
3100222,Mugombwa,4/29/2019,20,NA
3094849,Nyabiheke,4/29/2019,16,NA
2371293,Ajoung Thok,4/29/2019,29,62
2366164,Pamir,4/29/2019,25,30
8107865,Mtendeli,4/29/2019,25,41
8107866,Nduta,4/29/2019,20,44
5257562,Nyarugusu Burundian,4/29/2019,20,47
5257563,Nyarugusu Congolese,4/29/2019,25,61
1837756,Kyaka II,4/29/2019,8,NA
1690078,Nakivale,4/29/2019,17,59
2569468,Tongogara,4/29/2019,11,NA
3523335,Auserd,4/1/2019,14,94
3523308,Boujdour,4/1/2019,26,94
3523464,Dakhla,4/1/2019,43,98
3523456,Layounne,4/1/2019,13,88
3430907,Smara,4/1/2019,9,87
15488373,Borgop,4/1/2019,13,NA
1423070,Gado,4/1/2019,12,1
15491186,Lolo,4/1/2019,14,NA
15552339,Mbile,4/1/2019,11,NA
3270161,Minawao,4/1/2019,10,14
15490768,Ngam,4/1/2019,13,NA
15760523,Ngarisingo,4/1/2019,17,NA
15552645,Timangolo,4/1/2019,9,40
2149430,Amboko,4/1/2019,25,68
2149437,Amnabak,4/1/2019,9,22
2241632,Beakoro,4/1/2019,14,16
2241627,Bekan,4/1/2019,17,24
2238807,Bekourou,4/1/2019,24,15
2237422,Belom,4/1/2019,29,64
2149439,Bredjing,4/1/2019,14,40
2149429,Dar Es Salam,4/1/2019,25,12
2238805,Dembo,4/1/2019,11,6
2240241,Diba,4/1/2019,13,6
2238857,Dilingala,4/1/2019,25,15
2149995,Djabal,4/1/2019,19,45
2063500,Doholo,4/1/2019,27,59
2149996,Dosseye,4/1/2019,35,66
2149997,Farchana,4/1/2019,14,55
2149999,Gaga,4/1/2019,15,57
2238815,Gon,4/1/2019,25,17
2150018,Gondje,4/1/2019,37,60
2150019,Goz Amer,4/1/2019,20,50
2231167,Iridimi,4/1/2019,14,33
2063181,Kerfi,4/1/2019,40,64
2231168,Kounoungou,4/1/2019,14,32
2231433,Mile,4/1/2019,15,29
2233057,Moyo,4/1/2019,41,67
2231434,Oure Cassoni,4/1/2019,15,45
2238806,Silambi,4/1/2019,26,11
2231550,Touloum,4/1/2019,14,31
2231673,Treguine,4/1/2019,13,60
2241626,Vom,4/1/2019,29,16
4190665,Bili,4/1/2019,7,69
4277648,Biringi (Aru),4/1/2019,10,14
4188906,Boyabu,4/1/2019,19,9
4188859,Inke,4/1/2019,11,13
4277597,Kaka (Dungu),4/1/2019,35,22
4190670,Meri (Aba),4/1/2019,14,15
1257965,Mulongwe (Baraka),4/1/2019,15,49
4277603,Nambili (Doruma),4/1/2019,18,23
14443403,Ali Adde,4/1/2019,13,35
2542517,Adi Harush,4/1/2019,15,46
2536338,Awbarre,4/1/2019,NA,NA
2577797,Aysaita,4/1/2019,18,42
2541804,Bambasi,4/1/2019,15,77
2577795,Berhale,4/1/2019,7,37
2556688,Bokolmanyo,4/1/2019,12,12
2558695,Buramino,4/1/2019,15,11
2559794,Dollo Ado Transit Centre,4/1/2019,16,NA
2304744,Fugnido,4/1/2019,19,44
2304746,Fugnido 2,4/1/2019,19,46
2558690,Hilaweyn,4/1/2019,15,10
2295188,Jewi,4/1/2019,15,43
2558355,Kobe,4/1/2019,18,19
2295180,Kule,4/1/2019,15,40
2542515,Mai Aini,4/1/2019,14,56
2557499,Melkadida,4/1/2019,21,22
2295190,Nguenyyiel,4/1/2019,9,35
2295192,Okugo,4/1/2019,20,12
2536364,Sheder,4/1/2019,21,39
2541800,Sherkole,4/1/2019,19,53
2542503,Shimelba,4/1/2019,20,62
2295194,Tierkidi,4/1/2019,11,23
2541802,Tongo,4/1/2019,15,53
2541805,Tsore Camp (Assosa),4/1/2019,20,67
1402106,Arbat,4/1/2019,97,89
2825584,Basirma,4/1/2019,82,100
2601898,Kawergosk,4/1/2019,112,100
2821209,Qushtapa,4/1/2019,86,100
3115670,Dagahaley,4/1/2019,28,76
3115671,Hagadera,4/1/2019,30,86
3115673,Ifo,4/1/2019,34,73
1679274,Dzaleka,4/1/2019,7,46
10318787,Abala,4/1/2019,18,NA
3095054,Gihembe,4/1/2019,20,NA
1624672,Kigeme,4/1/2019,13,NA
3094983,Mahama,4/1/2019,19,NA
3100217,Mugombwa,4/1/2019,20,NA
3094848,Nyabiheke,4/1/2019,16,NA
2370942,Ajoung Thok,4/1/2019,31,64
2559788,Doro,4/1/2019,18,28
2559800,Gendrassa,4/1/2019,22,56
2559829,Kaya,4/1/2019,22,38
2366103,Pamir,4/1/2019,26,31
2557184,Yusuf Batil,4/1/2019,18,41
4870409,El Fardus,4/1/2019,21,51
8069990,Mtendeli,4/1/2019,23,41
8107863,Nduta,4/1/2019,20,44
5257560,Nyarugusu Burundian,4/1/2019,19,43
5257561,Nyarugusu Congolese,4/1/2019,22,61
1423296,Kyaka II,4/1/2019,9,NA
1417452,Nakivale,4/1/2019,17,73
1417414,Oruchinga,4/1/2019,22,68
1331068,Mantapala,4/1/2019,21,52
2568351,Tongogara,4/1/2019,NA,NA
3523334,Auserd,3/4/2019,13,94
3523305,Boujdour,3/4/2019,15,94
3523463,Dakhla,3/4/2019,47,98
3523455,Layounne,3/4/2019,10,88
3430906,Smara,3/4/2019,9,87
15488330,Borgop,3/4/2019,13,NA
3842405,Gado,3/4/2019,13,NA
15491185,Lolo,3/4/2019,15,NA
15552338,Mbile,3/4/2019,11,NA
3270064,Minawao,3/4/2019,10,17
15490767,Ngam,3/4/2019,14,NA
15760522,Ngarisingo,3/4/2019,18,NA
15552644,Timangolo,3/4/2019,10,43
4190664,Bili,3/4/2019,7,69
4277614,Biringi (Aru),3/4/2019,15,19
4188857,Inke,3/4/2019,6,12
4277596,Kaka (Dungu),3/4/2019,44,28
1257449,Lusenda,3/4/2019,21,26
4190669,Meri (Aba),3/4/2019,13,15
4277601,Nambili (Doruma),3/4/2019,18,23
14443279,Ali Adde,3/4/2019,13,35
1261614,Adi Harush,3/4/2019,18,47
